date,store,category,promotion,sales
2023-06-24,Store_A,Clothing,0,236.31
2023-06-25,Store_A,Clothing,0,155.85
2023-06-26,Store_A,Clothing,0,169.66
2023-06-27,Store_A,Clothing,1,325.08
2023-06-28,Store_A,Clothing,0,257.39
2023-06-29,Store_A,Clothing,0,197.85
2023-06-30,Store_A,Clothing,0,276.35
2023-07-01,Store_A,Clothing,0,255.11
2023-07-02,Store_A,Clothing,0,139.39
2023-07-03,Store_A,Clothing,0,171.33
2023-07-04,Store_A,Clothing,0,203.31
2023-07-05,Store_A,Clothing,0,229.11
2023-07-06,Store_A,Clothing,0,200.91
2023-07-07,Store_A,Clothing,0,202.66
2023-07-08,Store_A,Clothing,0,192.42
2023-07-09,Store_A,Clothing,0,108.13
2023-07-10,Store_A,Clothing,0,142.71
2023-07-11,Store_A,Clothing,1,265.84
2023-07-12,Store_A,Clothing,0,280.18
2023-07-13,Store_A,Clothing,0,254.4
2023-07-14,Store_A,Clothing,0,252.4
2023-07-15,Store_A,Clothing,0,196.94
2023-07-16,Store_A,Clothing,0,122.09
2023-07-17,Store_A,Clothing,1,270.33
2023-07-18,Store_A,Clothing,0,232.88
2023-07-19,Store_A,Clothing,0,210.72
2023-07-20,Store_A,Clothing,0,217.44
2023-07-21,Store_A,Clothing,0,203.64
2023-07-22,Store_A,Clothing,0,196.96
2023-07-23,Store_A,Clothing,0,152.7
2023-07-24,Store_A,Clothing,0,237.24
2023-07-25,Store_A,Clothing,0,200.52
2023-07-26,Store_A,Clothing,1,370.63
2023-07-27,Store_A,Clothing,0,218.98
2023-07-28,Store_A,Clothing,0,296.71
2023-07-29,Store_A,Clothing,0,187.12
2023-07-30,Store_A,Clothing,0,131.83
2023-07-31,Store_A,Clothing,0,172.43
2023-08-01,Store_A,Clothing,0,223.33
2023-08-02,Store_A,Clothing,1,353.06
2023-08-03,Store_A,Clothing,0,193.87
2023-08-04,Store_A,Clothing,0,257.34
2023-08-05,Store_A,Clothing,0,261.85
2023-08-06,Store_A,Clothing,0,167.96
2023-08-07,Store_A,Clothing,0,220.51
2023-08-08,Store_A,Clothing,0,204.61
2023-08-09,Store_A,Clothing,0,243.07
2023-08-10,Store_A,Clothing,0,228.25
2023-08-11,Store_A,Clothing,0,203.6
2023-08-12,Store_A,Clothing,0,193.59
2023-08-13,Store_A,Clothing,0,156.7
2023-08-14,Store_A,Clothing,0,155.28
2023-08-15,Store_A,Clothing,0,209.49
2023-08-16,Store_A,Clothing,0,231.21
2023-08-17,Store_A,Clothing,0,177.91
2023-08-18,Store_A,Clothing,0,285.78
2023-08-19,Store_A,Clothing,1,324.83
2023-08-20,Store_A,Clothing,0,256.08
2023-08-21,Store_A,Clothing,0,168.61
2023-08-22,Store_A,Clothing,0,242.85
2023-08-23,Store_A,Clothing,0,221.96
2023-08-24,Store_A,Clothing,0,190.83
2023-08-25,Store_A,Clothing,0,268.59
2023-08-26,Store_A,Clothing,0,225.34
2023-08-27,Store_A,Clothing,0,163.21
2023-08-28,Store_A,Clothing,0,211.57
2023-08-29,Store_A,Clothing,0,214.9
2023-08-30,Store_A,Clothing,0,222.6
2023-08-31,Store_A,Clothing,0,206.82
2023-09-01,Store_A,Clothing,0,279.15
2023-09-02,Store_A,Clothing,0,255.94
2023-09-03,Store_A,Clothing,0,145.61
2023-09-04,Store_A,Clothing,0,253.64
2023-09-05,Store_A,Clothing,0,241.19
2023-09-06,Store_A,Clothing,0,261.38
2023-09-07,Store_A,Clothing,0,211.87
2023-09-08,Store_A,Clothing,0,256.51
2023-09-09,Store_A,Clothing,0,206.97
2023-09-10,Store_A,Clothing,0,164.33
2023-09-11,Store_A,Clothing,0,237.43
2023-09-12,Store_A,Clothing,0,270.29
2023-09-13,Store_A,Clothing,0,269.02
2023-09-14,Store_A,Clothing,0,225.59
2023-09-15,Store_A,Clothing,0,230.08
2023-09-16,Store_A,Clothing,0,274.46
2023-09-17,Store_A,Clothing,0,214.71
2023-09-18,Store_A,Clothing,0,177.03
2023-09-19,Store_A,Clothing,0,277.76
2023-09-20,Store_A,Clothing,0,254.88
2023-09-21,Store_A,Clothing,0,261.05
2023-09-22,Store_A,Clothing,0,233.22
2023-09-23,Store_A,Clothing,0,232.57
2023-09-24,Store_A,Clothing,0,200.45
2023-09-25,Store_A,Clothing,0,275.61
2023-09-26,Store_A,Clothing,1,409.51
2023-09-27,Store_A,Clothing,0,274.11
2023-09-28,Store_A,Clothing,1,359.08
2023-09-29,Store_A,Clothing,0,283.39
2023-09-30,Store_A,Clothing,0,261.96
2023-10-01,Store_A,Clothing,0,219.39
2023-10-02,Store_A,Clothing,1,316.93
2023-10-03,Store_A,Clothing,1,371.48
2023-10-04,Store_A,Clothing,0,253.07
2023-10-05,Store_A,Clothing,0,257.97
2023-10-06,Store_A,Clothing,1,413.53
2023-10-07,Store_A,Clothing,0,294.37
2023-10-08,Store_A,Clothing,0,222.22
2023-10-09,Store_A,Clothing,1,351.72
2023-10-10,Store_A,Clothing,0,318.15
2023-10-11,Store_A,Clothing,0,239.28
2023-10-12,Store_A,Clothing,0,260.72
2023-10-13,Store_A,Clothing,0,277.36
2023-10-14,Store_A,Clothing,0,238.67
2023-10-15,Store_A,Clothing,1,354.95
2023-10-16,Store_A,Clothing,0,269.88
2023-10-17,Store_A,Clothing,0,311.73
2023-10-18,Store_A,Clothing,0,280.86
2023-10-19,Store_A,Clothing,0,268.77
2023-10-20,Store_A,Clothing,0,302.61
2023-10-21,Store_A,Clothing,1,372.3
2023-10-22,Store_A,Clothing,0,250.92
2023-10-23,Store_A,Clothing,1,299.35
2023-10-24,Store_A,Clothing,0,314.17
2023-10-25,Store_A,Clothing,0,299.42
2023-10-26,Store_A,Clothing,0,325.05
2023-10-27,Store_A,Clothing,0,345.21
2023-10-28,Store_A,Clothing,0,298.25
2023-10-29,Store_A,Clothing,0,240.72
2023-10-30,Store_A,Clothing,0,264.68
2023-10-31,Store_A,Clothing,0,315.03
2023-11-01,Store_A,Clothing,0,346.11
2023-11-02,Store_A,Clothing,0,294.81
2023-11-03,Store_A,Clothing,0,306.01
2023-11-04,Store_A,Clothing,0,300.31
2023-11-05,Store_A,Clothing,0,256.18
2023-11-06,Store_A,Clothing,0,252.71
2023-11-07,Store_A,Clothing,0,279.26
2023-11-08,Store_A,Clothing,0,308.98
2023-11-09,Store_A,Clothing,0,341.95
2023-11-10,Store_A,Clothing,0,358.88
2023-11-11,Store_A,Clothing,0,268.53
2023-11-12,Store_A,Clothing,0,233.39
2023-11-13,Store_A,Clothing,0,308.29
2023-11-14,Store_A,Clothing,0,311.2
2023-11-15,Store_A,Clothing,0,341.93
2023-11-16,Store_A,Clothing,0,271.85
2023-11-17,Store_A,Clothing,0,336.62
2023-11-18,Store_A,Clothing,0,313.47
2023-11-19,Store_A,Clothing,0,288.82
2023-11-20,Store_A,Clothing,0,306.97
2023-11-21,Store_A,Clothing,0,332.93
2023-11-22,Store_A,Clothing,0,295.01
2023-11-23,Store_A,Clothing,1,446.41
2023-11-24,Store_A,Clothing,0,361.1
2023-11-25,Store_A,Clothing,0,305.55
2023-11-26,Store_A,Clothing,0,275.02
2023-11-27,Store_A,Clothing,0,294.77
2023-11-28,Store_A,Clothing,0,331.52
2023-11-29,Store_A,Clothing,0,375.53
2023-11-30,Store_A,Clothing,0,301.31
2023-12-01,Store_A,Clothing,0,369.29
2023-12-02,Store_A,Clothing,0,361.68
2023-12-03,Store_A,Clothing,0,292.95
2023-12-04,Store_A,Clothing,0,307.28
2023-12-05,Store_A,Clothing,0,323.9
2023-12-06,Store_A,Clothing,0,335.72
2023-12-07,Store_A,Clothing,0,334.71
2023-12-08,Store_A,Clothing,0,310.27
2023-12-09,Store_A,Clothing,0,337.97
2023-12-10,Store_A,Clothing,0,306.85
2023-12-11,Store_A,Clothing,0,280.81
2023-12-12,Store_A,Clothing,0,379.19
2023-12-13,Store_A,Clothing,0,425.7
2023-12-14,Store_A,Clothing,0,335.48
2023-12-15,Store_A,Clothing,0,507.63
2023-12-16,Store_A,Clothing,0,489.06
2023-12-17,Store_A,Clothing,0,443.27
2023-12-18,Store_A,Clothing,0,465.24
2023-12-19,Store_A,Clothing,0,456.29
2023-12-20,Store_A,Clothing,0,509.34
2023-12-21,Store_A,Clothing,0,467.61
2023-12-22,Store_A,Clothing,0,522.11
2023-12-23,Store_A,Clothing,0,529.87
2023-12-24,Store_A,Clothing,0,421.63
2023-12-25,Store_A,Clothing,0,521.05
2023-12-26,Store_A,Clothing,0,499.94
2023-12-27,Store_A,Clothing,0,496.34
2023-12-28,Store_A,Clothing,0,513.43
2023-12-29,Store_A,Clothing,0,510.11
2023-12-30,Store_A,Clothing,0,499.8
2023-12-31,Store_A,Clothing,0,449.69
2024-01-01,Store_A,Clothing,0,346.58
2024-01-02,Store_A,Clothing,0,360.81
2024-01-03,Store_A,Clothing,0,366.19
2024-01-04,Store_A,Clothing,0,339.8
2024-01-05,Store_A,Clothing,0,388.13
2024-01-06,Store_A,Clothing,0,340.75
2024-01-07,Store_A,Clothing,0,335.84
2024-01-08,Store_A,Clothing,0,334.46
2024-01-09,Store_A,Clothing,1,403.15
2024-01-10,Store_A,Clothing,0,380.92
2024-01-11,Store_A,Clothing,0,363.68
2024-01-12,Store_A,Clothing,0,411.48
2024-01-13,Store_A,Clothing,0,337.45
2024-01-14,Store_A,Clothing,0,281.89
2024-01-15,Store_A,Clothing,0,351.77
2024-01-16,Store_A,Clothing,0,395.88
2024-01-17,Store_A,Clothing,0,355.17
2024-01-18,Store_A,Clothing,0,359.83
2024-01-19,Store_A,Clothing,0,376.97
2024-01-20,Store_A,Clothing,0,338.27
2024-01-21,Store_A,Clothing,0,301.71
2024-01-22,Store_A,Clothing,0,363.04
2024-01-23,Store_A,Clothing,0,368.16
2024-01-24,Store_A,Clothing,0,370.7
2024-01-25,Store_A,Clothing,0,368.33
2024-01-26,Store_A,Clothing,0,408.15
2024-01-27,Store_A,Clothing,0,332.64
2024-01-28,Store_A,Clothing,0,312.25
2024-01-29,Store_A,Clothing,0,326.58
2024-01-30,Store_A,Clothing,0,367.77
2024-01-31,Store_A,Clothing,0,391.43
2024-02-01,Store_A,Clothing,0,345.37
2024-02-02,Store_A,Clothing,0,326.91
2024-02-03,Store_A,Clothing,0,353.63
2024-02-04,Store_A,Clothing,0,327.95
2024-02-05,Store_A,Clothing,0,345.44
2024-02-06,Store_A,Clothing,0,362.57
2024-02-07,Store_A,Clothing,0,376.1
2024-02-08,Store_A,Clothing,0,352.28
2024-02-09,Store_A,Clothing,0,332.01
2024-02-10,Store_A,Clothing,0,357.53
2024-02-11,Store_A,Clothing,0,269.2
2024-02-12,Store_A,Clothing,0,360.7
2024-02-13,Store_A,Clothing,0,330.42
2024-02-14,Store_A,Clothing,0,359.81
2024-02-15,Store_A,Clothing,0,333.11
2024-02-16,Store_A,Clothing,0,411.59
2024-02-17,Store_A,Clothing,0,378.25
2024-02-18,Store_A,Clothing,0,240.93
2024-02-19,Store_A,Clothing,0,328.24
2024-02-20,Store_A,Clothing,0,331.25
2024-02-21,Store_A,Clothing,0,370.45
2024-02-22,Store_A,Clothing,0,360.76
2024-02-23,Store_A,Clothing,0,375.03
2024-02-24,Store_A,Clothing,0,364.81
2024-02-25,Store_A,Clothing,0,287.3
2024-02-26,Store_A,Clothing,0,331.29
2024-02-27,Store_A,Clothing,0,372.16
2024-02-28,Store_A,Clothing,1,430.91
2024-02-29,Store_A,Clothing,1,398.31
2024-03-01,Store_A,Clothing,0,348.14
2024-03-02,Store_A,Clothing,0,338.91
2024-03-03,Store_A,Clothing,0,289.2
2024-03-04,Store_A,Clothing,0,327.74
2024-03-05,Store_A,Clothing,0,331.4
2024-03-06,Store_A,Clothing,0,374.73
2024-03-07,Store_A,Clothing,0,379.79
2024-03-08,Store_A,Clothing,0,344.15
2024-03-09,Store_A,Clothing,0,397.59
2024-03-10,Store_A,Clothing,1,412.74
2024-03-11,Store_A,Clothing,0,313.85
2024-03-12,Store_A,Clothing,0,340.27
2024-03-13,Store_A,Clothing,1,414.36
2024-03-14,Store_A,Clothing,0,350.07
2024-03-15,Store_A,Clothing,0,354.55
2024-03-16,Store_A,Clothing,0,334.59
2024-03-17,Store_A,Clothing,0,255.94
2024-03-18,Store_A,Clothing,0,329.73
2024-03-19,Store_A,Clothing,0,331.77
2024-03-20,Store_A,Clothing,0,317.79
2024-03-21,Store_A,Clothing,0,319.84
2024-03-22,Store_A,Clothing,0,326.43
2024-03-23,Store_A,Clothing,1,437.35
2024-03-24,Store_A,Clothing,0,319.03
2024-03-25,Store_A,Clothing,0,299.11
2024-03-26,Store_A,Clothing,0,357.2
2024-03-27,Store_A,Clothing,0,363.18
2024-03-28,Store_A,Clothing,0,240.43
2024-03-29,Store_A,Clothing,0,322.47
2024-03-30,Store_A,Clothing,0,318.85
2024-03-31,Store_A,Clothing,0,251.95
2024-04-01,Store_A,Clothing,0,274.72
2024-04-02,Store_A,Clothing,0,350.82
2024-04-03,Store_A,Clothing,0,317.98
2024-04-04,Store_A,Clothing,0,315.11
2024-04-05,Store_A,Clothing,0,356.35
2024-04-06,Store_A,Clothing,0,343.95
2024-04-07,Store_A,Clothing,1,308.38
2024-04-08,Store_A,Clothing,0,260.46
2024-04-09,Store_A,Clothing,0,320.5
2024-04-10,Store_A,Clothing,0,272.81
2024-04-11,Store_A,Clothing,0,275.48
2024-04-12,Store_A,Clothing,0,353.9
2024-04-13,Store_A,Clothing,0,315.9
2024-04-14,Store_A,Clothing,0,243.64
2024-04-15,Store_A,Clothing,0,288.55
2024-04-16,Store_A,Clothing,0,324.48
2024-04-17,Store_A,Clothing,0,278.96
2024-04-18,Store_A,Clothing,0,278.69
2024-04-19,Store_A,Clothing,0,373.88
2024-04-20,Store_A,Clothing,0,326.72
2024-04-21,Store_A,Clothing,0,244.43
2024-04-22,Store_A,Clothing,0,276.02
2024-04-23,Store_A,Clothing,0,297.67
2024-04-24,Store_A,Clothing,0,261.69
2024-04-25,Store_A,Clothing,0,267.33
2024-04-26,Store_A,Clothing,0,316.74
2024-04-27,Store_A,Clothing,0,272.34
2024-04-28,Store_A,Clothing,0,204.73
2024-04-29,Store_A,Clothing,0,237.78
2024-04-30,Store_A,Clothing,0,325.88
2024-05-01,Store_A,Clothing,0,284.39
2024-05-02,Store_A,Clothing,0,303.63
2024-05-03,Store_A,Clothing,0,305.95
2024-05-04,Store_A,Clothing,0,269.73
2024-05-05,Store_A,Clothing,0,203.09
2024-05-06,Store_A,Clothing,0,268.81
2024-05-07,Store_A,Clothing,0,308.3
2024-05-08,Store_A,Clothing,0,308.05
2024-05-09,Store_A,Clothing,0,234.03
2024-05-10,Store_A,Clothing,0,277.71
2024-05-11,Store_A,Clothing,0,257.76
2024-05-12,Store_A,Clothing,0,166.48
2024-05-13,Store_A,Clothing,0,255.99
2024-05-14,Store_A,Clothing,1,369.8
2024-05-15,Store_A,Clothing,0,295.52
2024-05-16,Store_A,Clothing,0,268.41
2024-05-17,Store_A,Clothing,0,274.89
2024-05-18,Store_A,Clothing,0,240.11
2024-05-19,Store_A,Clothing,0,198.78
2024-05-20,Store_A,Clothing,0,244.77
2024-05-21,Store_A,Clothing,0,299.23
2024-05-22,Store_A,Clothing,0,275.81
2024-05-23,Store_A,Clothing,0,252.31
2024-05-24,Store_A,Clothing,0,229.6
2024-05-25,Store_A,Clothing,0,262.4
2024-05-26,Store_A,Clothing,0,233.75
2024-05-27,Store_A,Clothing,0,227.17
2024-05-28,Store_A,Clothing,0,255.63
2024-05-29,Store_A,Clothing,0,257.63
2024-05-30,Store_A,Clothing,1,341.93
2024-05-31,Store_A,Clothing,0,221.94
2024-06-01,Store_A,Clothing,0,275.77
2024-06-02,Store_A,Clothing,0,187.43
2024-06-03,Store_A,Clothing,0,233.5
2024-06-04,Store_A,Clothing,0,273.46
2024-06-05,Store_A,Clothing,0,237.99
2024-06-06,Store_A,Clothing,1,317.8
2024-06-07,Store_A,Clothing,0,256.57
2024-06-08,Store_A,Clothing,1,291.97
2024-06-09,Store_A,Clothing,0,212.98
2024-06-10,Store_A,Clothing,0,209.58
2024-06-11,Store_A,Clothing,0,218.99
2024-06-12,Store_A,Clothing,0,256.23
2024-06-13,Store_A,Clothing,0,197.3
2024-06-14,Store_A,Clothing,0,246.17
2024-06-15,Store_A,Clothing,0,242.45
2024-06-16,Store_A,Clothing,1,224.3
2024-06-17,Store_A,Clothing,0,228.53
2024-06-18,Store_A,Clothing,0,245.66
2024-06-19,Store_A,Clothing,0,270.18
2024-06-20,Store_A,Clothing,0,247.63
2024-06-21,Store_A,Clothing,0,240.82
2024-06-22,Store_A,Clothing,0,219.25
2024-06-23,Store_A,Clothing,0,189.75
2024-06-24,Store_A,Clothing,0,182.2
2024-06-25,Store_A,Clothing,0,213.1
2024-06-26,Store_A,Clothing,0,231.15
2024-06-27,Store_A,Clothing,0,190.75
2024-06-28,Store_A,Clothing,1,299.74
2024-06-29,Store_A,Clothing,0,198.39
2024-06-30,Store_A,Clothing,0,166.4
2024-07-01,Store_A,Clothing,0,196.16
2024-07-02,Store_A,Clothing,0,259.93
2024-07-03,Store_A,Clothing,0,235.93
2024-07-04,Store_A,Clothing,0,219.2
2024-07-05,Store_A,Clothing,0,289.8
2024-07-06,Store_A,Clothing,0,168.45
2024-07-07,Store_A,Clothing,0,176.91
2024-07-08,Store_A,Clothing,0,197.39
2024-07-09,Store_A,Clothing,0,241.44
2024-07-10,Store_A,Clothing,0,227.57
2024-07-11,Store_A,Clothing,0,211.89
2024-07-12,Store_A,Clothing,0,275.51
2024-07-13,Store_A,Clothing,0,234.51
2024-07-14,Store_A,Clothing,0,163.95
2024-07-15,Store_A,Clothing,0,182.34
2024-07-16,Store_A,Clothing,1,286.38
2024-07-17,Store_A,Clothing,0,227.99
2024-07-18,Store_A,Clothing,0,149.45
2024-07-19,Store_A,Clothing,0,239.54
2024-07-20,Store_A,Clothing,0,265.51
2024-07-21,Store_A,Clothing,0,173.13
2024-07-22,Store_A,Clothing,0,184.69
2024-07-23,Store_A,Clothing,0,176.64
2024-07-24,Store_A,Clothing,0,220.46
2024-07-25,Store_A,Clothing,0,206.43
2024-07-26,Store_A,Clothing,0,249.72
2024-07-27,Store_A,Clothing,0,211.15
2024-07-28,Store_A,Clothing,0,215.21
2024-07-29,Store_A,Clothing,0,195.88
2024-07-30,Store_A,Clothing,0,258.16
2024-07-31,Store_A,Clothing,0,201.8
2024-08-01,Store_A,Clothing,0,218.2
2024-08-02,Store_A,Clothing,0,225.79
2024-08-03,Store_A,Clothing,0,249.58
2024-08-04,Store_A,Clothing,0,162.1
2024-08-05,Store_A,Clothing,0,235.29
2024-08-06,Store_A,Clothing,1,330.78
2024-08-07,Store_A,Clothing,0,230.2
2024-08-08,Store_A,Clothing,0,195.26
2024-08-09,Store_A,Clothing,0,229.42
2024-08-10,Store_A,Clothing,0,218.81
2024-08-11,Store_A,Clothing,1,269.98
2024-08-12,Store_A,Clothing,0,205.45
2024-08-13,Store_A,Clothing,0,258.06
2024-08-14,Store_A,Clothing,0,280.12
2024-08-15,Store_A,Clothing,0,225.54
2024-08-16,Store_A,Clothing,0,226.53
2024-08-17,Store_A,Clothing,0,238.5
2024-08-18,Store_A,Clothing,0,226.16
2024-08-19,Store_A,Clothing,0,231.46
2024-08-20,Store_A,Clothing,0,248.55
2024-08-21,Store_A,Clothing,0,228.58
2024-08-22,Store_A,Clothing,1,303.93
2024-08-23,Store_A,Clothing,1,296.89
2024-08-24,Store_A,Clothing,0,206.02
2024-08-25,Store_A,Clothing,0,191.71
2024-08-26,Store_A,Clothing,0,171.59
2024-08-27,Store_A,Clothing,0,237.64
2024-08-28,Store_A,Clothing,0,224.44
2024-08-29,Store_A,Clothing,0,207.03
2024-08-30,Store_A,Clothing,0,260.97
2024-08-31,Store_A,Clothing,0,221.0
2024-09-01,Store_A,Clothing,0,152.91
2024-09-02,Store_A,Clothing,0,205.93
2024-09-03,Store_A,Clothing,1,296.36
2024-09-04,Store_A,Clothing,0,290.39
2024-09-05,Store_A,Clothing,0,256.56
2024-09-06,Store_A,Clothing,0,282.61
2024-09-07,Store_A,Clothing,0,224.72
2024-09-08,Store_A,Clothing,0,203.83
2024-09-09,Store_A,Clothing,0,230.36
2024-09-10,Store_A,Clothing,0,239.43
2024-09-11,Store_A,Clothing,0,264.44
2024-09-12,Store_A,Clothing,0,206.99
2024-09-13,Store_A,Clothing,0,246.26
2024-09-14,Store_A,Clothing,0,248.69
2024-09-15,Store_A,Clothing,0,187.91
2024-09-16,Store_A,Clothing,0,240.56
2024-09-17,Store_A,Clothing,0,246.94
2024-09-18,Store_A,Clothing,0,264.59
2024-09-19,Store_A,Clothing,0,252.16
2024-09-20,Store_A,Clothing,0,259.53
2024-09-21,Store_A,Clothing,0,249.36
2024-09-22,Store_A,Clothing,0,212.02
2024-09-23,Store_A,Clothing,0,277.69
2024-09-24,Store_A,Clothing,0,252.63
2024-09-25,Store_A,Clothing,0,268.9
2024-09-26,Store_A,Clothing,0,329.04
2024-09-27,Store_A,Clothing,0,308.51
2024-09-28,Store_A,Clothing,0,294.44
2024-09-29,Store_A,Clothing,0,228.06
2024-09-30,Store_A,Clothing,0,275.0
2024-10-01,Store_A,Clothing,1,339.28
2024-10-02,Store_A,Clothing,0,313.63
2024-10-03,Store_A,Clothing,0,286.64
2024-10-04,Store_A,Clothing,0,268.05
2024-10-05,Store_A,Clothing,0,265.99
2024-10-06,Store_A,Clothing,0,172.24
2024-10-07,Store_A,Clothing,0,258.65
2024-10-08,Store_A,Clothing,1,392.52
2024-10-09,Store_A,Clothing,0,284.0
2024-10-10,Store_A,Clothing,0,252.45
2024-10-11,Store_A,Clothing,0,277.41
2024-10-12,Store_A,Clothing,0,281.87
2024-10-13,Store_A,Clothing,0,244.47
2024-10-14,Store_A,Clothing,0,302.9
2024-10-15,Store_A,Clothing,0,244.0
2024-10-16,Store_A,Clothing,0,340.66
2024-10-17,Store_A,Clothing,0,289.49
2024-10-18,Store_A,Clothing,0,334.79
2024-10-19,Store_A,Clothing,0,308.1
2024-10-20,Store_A,Clothing,0,240.9
2024-10-21,Store_A,Clothing,0,272.48
2024-10-22,Store_A,Clothing,0,314.38
2024-10-23,Store_A,Clothing,0,307.73
2024-10-24,Store_A,Clothing,0,289.21
2024-10-25,Store_A,Clothing,0,231.06
2024-10-26,Store_A,Clothing,0,314.0
2024-10-27,Store_A,Clothing,0,229.5
2024-10-28,Store_A,Clothing,0,306.99
2024-10-29,Store_A,Clothing,0,337.19
2024-10-30,Store_A,Clothing,0,311.08
2024-10-31,Store_A,Clothing,0,316.73
2024-11-01,Store_A,Clothing,0,339.91
2024-11-02,Store_A,Clothing,0,294.31
2024-11-03,Store_A,Clothing,0,273.63
2024-11-04,Store_A,Clothing,0,327.04
2024-11-05,Store_A,Clothing,1,428.91
2024-11-06,Store_A,Clothing,1,376.81
2024-11-07,Store_A,Clothing,1,402.71
2024-11-08,Store_A,Clothing,0,359.32
2024-11-09,Store_A,Clothing,0,301.16
2024-11-10,Store_A,Clothing,1,371.35
2024-11-11,Store_A,Clothing,0,279.88
2024-11-12,Store_A,Clothing,0,323.86
2024-11-13,Store_A,Clothing,0,322.05
2024-11-14,Store_A,Clothing,0,297.78
2024-11-15,Store_A,Clothing,0,354.46
2024-11-16,Store_A,Clothing,0,292.3
2024-11-17,Store_A,Clothing,0,268.28
2024-11-18,Store_A,Clothing,0,315.18
2024-11-19,Store_A,Clothing,0,321.37
2024-11-20,Store_A,Clothing,0,377.49
2024-11-21,Store_A,Clothing,0,323.16
2024-11-22,Store_A,Clothing,0,389.77
2024-11-23,Store_A,Clothing,0,374.16
2024-11-24,Store_A,Clothing,0,246.22
2024-11-25,Store_A,Clothing,0,323.63
2024-11-26,Store_A,Clothing,0,350.77
2024-11-27,Store_A,Clothing,0,345.24
2024-11-28,Store_A,Clothing,0,334.74
2024-11-29,Store_A,Clothing,0,428.73
2024-11-30,Store_A,Clothing,0,353.3
2024-12-01,Store_A,Clothing,0,306.72
2024-12-02,Store_A,Clothing,0,317.69
2024-12-03,Store_A,Clothing,0,363.06
2024-12-04,Store_A,Clothing,0,341.81
2024-12-05,Store_A,Clothing,0,359.57
2024-12-06,Store_A,Clothing,0,402.3
2024-12-07,Store_A,Clothing,0,366.99
2024-12-08,Store_A,Clothing,0,277.2
2024-12-09,Store_A,Clothing,0,303.54
2024-12-10,Store_A,Clothing,0,417.49
2024-12-11,Store_A,Clothing,0,400.94
2024-12-12,Store_A,Clothing,0,365.07
2024-12-13,Store_A,Clothing,0,410.01
2024-12-14,Store_A,Clothing,0,351.68
2024-12-15,Store_A,Clothing,0,468.26
2024-12-16,Store_A,Clothing,0,512.09
2024-12-17,Store_A,Clothing,0,507.65
2024-12-18,Store_A,Clothing,0,534.44
2024-12-19,Store_A,Clothing,0,528.38
2024-12-20,Store_A,Clothing,0,502.86
2024-12-21,Store_A,Clothing,0,497.69
2024-12-22,Store_A,Clothing,0,481.07
2024-12-23,Store_A,Clothing,0,492.41
2024-12-24,Store_A,Clothing,1,600.94
2024-12-25,Store_A,Clothing,0,526.3
2024-12-26,Store_A,Clothing,1,614.85
2024-12-27,Store_A,Clothing,0,509.36
2024-12-28,Store_A,Clothing,0,500.11
2024-12-29,Store_A,Clothing,0,426.07
2024-12-30,Store_A,Clothing,0,483.34
2024-12-31,Store_A,Clothing,0,526.68
2021-01-01,Store_B,Grocery,0,363.15
2021-01-02,Store_B,Grocery,0,441.34
2021-01-03,Store_B,Grocery,0,301.03
2021-01-04,Store_B,Grocery,0,304.81
2021-01-05,Store_B,Grocery,0,441.41
2021-01-06,Store_B,Grocery,1,548.02
2021-01-07,Store_B,Grocery,0,403.28
2021-01-08,Store_B,Grocery,0,460.26
2021-01-09,Store_B,Grocery,0,366.39
2021-01-10,Store_B,Grocery,0,362.57
2021-01-11,Store_B,Grocery,0,402.08
2021-01-12,Store_B,Grocery,0,443.19
2021-01-13,Store_B,Grocery,1,543.63
2021-01-14,Store_B,Grocery,1,466.22
2021-01-15,Store_B,Grocery,0,416.4
2021-01-16,Store_B,Grocery,0,435.7
2021-01-17,Store_B,Grocery,1,425.52
2021-01-18,Store_B,Grocery,0,340.93
2021-01-19,Store_B,Grocery,0,485.49
2021-01-20,Store_B,Grocery,0,369.71
2021-01-21,Store_B,Grocery,0,380.03
2021-01-22,Store_B,Grocery,0,450.2
2021-01-23,Store_B,Grocery,0,476.18
2021-01-24,Store_B,Grocery,0,325.95
2021-01-25,Store_B,Grocery,1,467.31
2021-01-26,Store_B,Grocery,0,412.08
2021-01-27,Store_B,Grocery,0,392.31
2021-01-28,Store_B,Grocery,0,354.91
2021-01-29,Store_B,Grocery,0,460.18
2021-01-30,Store_B,Grocery,0,403.25
2021-01-31,Store_B,Grocery,0,275.12
2021-02-01,Store_B,Grocery,0,339.22
2021-02-02,Store_B,Grocery,0,464.27
2021-02-03,Store_B,Grocery,0,464.23
2021-02-04,Store_B,Grocery,0,368.63
2021-02-05,Store_B,Grocery,0,442.49
2021-02-06,Store_B,Grocery,0,351.49
2021-02-07,Store_B,Grocery,0,314.16
2021-02-08,Store_B,Grocery,0,467.4
2021-02-09,Store_B,Grocery,0,420.23
2021-02-10,Store_B,Grocery,0,405.04
2021-02-11,Store_B,Grocery,1,492.63
2021-02-12,Store_B,Grocery,0,401.5
2021-02-13,Store_B,Grocery,0,349.2
2021-02-14,Store_B,Grocery,0,368.97
2021-02-15,Store_B,Grocery,0,305.19
2021-02-16,Store_B,Grocery,0,427.27
2021-02-17,Store_B,Grocery,1,513.46
2021-02-18,Store_B,Grocery,0,430.35
2021-02-19,Store_B,Grocery,0,413.49
2021-02-20,Store_B,Grocery,0,395.95
